CustomerID, BCode, PBook, ProductID, ProductGroup, Sell1, Sell2, Sell3, Sell4, Sell5, Sell6, Sell7, Sell8, PriceBase, Price1, Price2, Price3, Price4, Price5, Price6, Price7, Price8, Price9, Price10, Price11, Price12
HARDGE, NB, 1, 00K0625, S4, 17.79, 16.63, 14.46, 2.18, 3.04, 18.21, 0, 0, 17.79, , , , , 6.2265, , , , , , , 
HARDGE, NB, 1, 02625, OC, 91.78, 85.78, 74.59, 4.79, 6.7, 66.3, 0, 0, 91.78, , , , , 44.9722, , , , , , , 40.27
HARDGE, NB, 1, 0406018, AT, 48.16, 45.01, 39.14, 3.86, 5.4, 34.79, 0, 0, 48.16, , , , , 22.6352, , , , , , , 
HARDGE, NB, 1, 0406036, AT, 50.95, 47.62, 41.41, 5.83, 8.15, 36.81, 0, 0, 50.95, , , , , 23.9465, , , , , , , 
HARDGE, NB, 1, 0406056, AT, 60.53, 56.57, 49.19, 6.01, 8.39, 43.72, 0, 0, 60.53, , , , , 28.4491, , , , , , , 
HARDGE, NB, 1, 0406075, AT, 75.86, 70.9, 61.65, 6, 8.38, 54.8, 0, 0, 75.86, , , , , 35.6542, , , , , , , 
HARDGE, NB, 1, 0408040, AT, 73.61, 68.79, 59.82, 6.39, 8.93, 53.17, 0, 0, 73.61, , , , , 34.5967, , , 17.89, , , , 
HARDGE, NB, 1, 0410040, AT, 49.01, 45.8, 39.83, 5.31, 7.42, 35.4, 0, 0, 49.01, , , , , 23.0347, , , , , , , 21.88
HARDGE, NB, 1, 0410060, AT, 57.34, 53.59, 46.6, 6.7, 9.36, 41.42, 0, 0, 57.34, , , , , 26.9498, , , , , , , 
HARDGE, NB, 1, 0410097, AT, 86.52, 80.86, 70.31, 8.35, 11.66, 62.5, 0, 0, 86.52, , , , , 40.6644, , , 23.58, , , , 
HARDGE, NB, 1, 0410125, AT, 120.5, 112.62, 97.93, 13.43, 18.77, 87.05, 0, 0, 120.5, , , , , 56.635, , , , , , , 
HARDGE, NB, 1, 0412060, AT, 81.79, 76.44, 66.47, 9.37, 13.09, 59.08, 0, 0, 81.79, , , , , 38.4413, , , , , , , 
HARDGE, NB, 1, 0412099, AT, 61.76, 57.72, 50.19, 6.55, 9.15, 44.61, 0, 0, 61.76, , , , , 29.0272, , , 18.63, , , , 
HARDGE, NB, 1, 0412129, AT, 71.68, 66.99, 58.25, 7.99, 11.17, 51.78, 0, 0, 71.68, , , , , 33.6896, , , , , , , 
HARDGE, NB, 1, 0416065, AT, 75.53, 70.59, 61.38, 8.33, 11.63, 54.56, 0, 0, 75.53, , , , , 35.4991, , , , , , , 
HARDGE, NB, 1, 0420075, AT, 59.95, 56.03, 48.72, 7.32, 10.22, 43.31, 0, 0, 59.95, , , , , 28.1765, , , , , , , 
HARDGE, NB, 1, 0420107, AT, 78.31, 73.19, 63.64, 7.72, 10.78, 56.57, 0, 0, 78.31, , , , , 36.8057, , , , , , , 
HARDGE, NB, 1, 0420151, AT, 98.08, 91.66, 79.7, 7.95, 11.1, 70.84, 0, 0, 98.08, , , , , 46.0976, , , , , , , 
HARDGE, NB, 1, 04B06036, AT, 45.84, 42.84, 37.25, 3.8, 5.31, 33.11, 0, 0, 45.84, , , , , 21.5448, , , , , , , 
HARDGE, NB, 1, 04F06037, AT, 149.86, 140.06, 121.79, 11.37, 15.89, 108.26, 0, 0, 149.86, , , , , 70.4342, , , , , , , 
HARDGE, NB, 1, 04F06055, AT, 158.62, 148.24, 128.9, 9.18, 12.83, 114.58, 0, 0, 158.62, , , , , 74.5514, , , , , , , 
HARDGE, NB, 1, 04F06075, AT, 161.77, 151.19, 131.47, 12.25, 17.12, 116.86, 0, 0, 161.77, , , , , 76.0319, , , , , , , 
HARDGE, NB, 1, 04F06100, AT, 237.09, 221.58, 192.68, 11.93, 16.67, 171.27, 0, 0, 237.09, , , , , 111.4323, , , , , , , 
HARDGE, NB, 1, 04F08060, AT, 129.05, 120.61, 104.88, 6.7, 9.36, 93.23, 0, 0, 129.05, , , , , 60.6535, , , , , , , 
HARDGE, NB, 1, 04F08085, AT, 131.45, 122.85, 106.83, 7.66, 10.71, 94.96, 0, 0, 131.45, , , , , 61.7815, , , , , , , 
HARDGE, NB, 1, 04F08100, AT, 134.22, 125.44, 109.08, 8.3, 11.59, 96.96, 0, 0, 134.22, , , , , 63.0834, , , , , , , 
HARDGE, NB, 1, 04F10075, AT, 138.06, 129.03, 112.2, 8.77, 12.26, 99.73, 0, 0, 138.06, , , , , 64.8882, , , , , , , 
HARDGE, NB, 1, 04F10102, AT, 156.03, 145.82, 126.8, 9.6, 13.42, 112.71, 0, 0, 156.03, , , , , 73.3341, , , , , , , 
HARDGE, NB, 1, 04F10122, AT, 174.59, 163.17, 141.89, 9.56, 13.36, 126.12, 0, 0, 174.59, , , , , 82.0573, , , , , , , 
HARDGE, NB, 1, 04FH08090, AT, 123.4, 115.33, 100.29, 4.37, 6.11, 89.15, 0, 0, 123.4, , , , , 57.998, , , , , , , 
HARDGE, NB, 1, 04FH10055, AT, 141.35, 132.1, 114.87, 5.55, 7.76, 102.11, 0, 0, 141.35, , , , , 66.4345, , , , , , , 
HARDGE, NB, 1, 04FH12110, AT, 126.01, 117.77, 102.41, 5.44, 7.6, 91.03, 0, 0, 126.01, , , , , 59.2247, , , , , , , 
HARDGE, NB, 1, 04H840, AS, 256.35, 239.58, 208.33, 14.27, 19.94, 185.18, 0, 0, 256.35, , , , , 120.4845, , , , , , , 
HARDGE, NB, 1, 04K08040, S4, 21.16, 19.78, 17.2, 2.54, 3.54, 15.29, 0, 0, 21.16, , , , , 7.4060, , , 6.28, , , , 
HARDGE, NB, 1, 04K10097, S4, 22.16, 20.71, 18.01, 2.75, 3.84, 16.01, 0, 0, 22.16, , , , , 7.7560, , , 7.39, , , , 
HARDGE, NB, 1, 04K12099, S4, 23.27, 21.75, 18.91, 2.92, 4.09, 16.81, 0, 0, 23.27, , , , , 8.1445, , , 7.8, , , , 
HARDGE, NB, 1, 04PR065, AX, 140.38, 131.2, 114.09, 4.46, 6.24, 101.41, 0, 0, 140.38, , , , , 65.9786, , , , , , , 
HARDGE, NB, 1, 04R06050, AT, 230.37, 215.3, 187.22, 8.13, 11.35, 166.42, 0, 0, 230.37, , , , , 108.2739, , , , , , , 
HARDGE, NB, 1, 04R06070, AT, 128.28, 119.89, 104.25, 4.68, 6.54, 92.67, 0, 0, 128.28, , , , , 60.2916, , , , , , , 
HARDGE, NB, 1, 04S636, AS, 140.91, 131.69, 114.51, 11.39, 15.91, 101.79, 0, 0, 140.91, , , , , 66.2277, , , 57.8, , , , 
HARDGE, NB, 1, 05C525, NB, 30.86, 28.84, 25.08, 1.79, 2.5, 22.29, 0, 0, 30.86, , , , , 12.344, , , , , , , 
HARDGE, NB, 1, 05C625, NB, 33.95, 31.73, 27.59, 1.71, 2.39, 24.52, 0, 0, 33.95, , , , , 13.580, , , , , , , 
HARDGE, NB, 1, 05C675, NB, 69.4, 64.86, 56.4, 4.39, 6.13, 50.13, 0, 0, 69.4, , , , , 27.76, , , , , , , 
HARDGE, NB, 1, 05M519, NB, 26.49, 24.76, 21.53, 1.34, 1.87, 19.14, 0, 0, 26.49, , , , , 10.596, , , , , , , 
HARDGE, NB, 1, 05M525, NB, 26.49, 24.76, 21.53, 1.78, 2.49, 19.14, 0, 0, 26.49, , , , , 10.596, , , , , , , 
HARDGE, NB, 1, 05M625, NB, 29.04, 27.14, 23.6, 2.3, 3.22, 20.98, 0, 0, 29.04, , , , , 11.616, , , , , , , 
HARDGE, NB, 1, 05M640, NB, 37.21, 34.78, 30.24, 3.03, 4.23, 26.88, 0, 0, 37.21, , , , , 14.884, , , , , , , 
HARDGE, NB, 1, 05M699, NB, 61.16, 57.16, 49.7, 3.37, 4.71, 44.18, 0, 0, 61.16, , , , , 24.464, , , , , , , 
HARDGE, NB, 1, 05MK525, S4, 26.46, 24.73, 21.5, 2.72, 3.8, 19.11, 0, 0, 26.46, , , , , 9.2610, , , , , , , 
HARDGE, NB, 1, 05MK540, S4, 16.84, 15.74, 13.69, 1.89, 2.64, 12.17, 0, 0, 16.84, , , , , 5.8940, , , , , , , 
HARDGE, NB, 1, 05MK625, S4, 29.1, 27.2, 23.65, 2.48, 3.46, 21.02, 0, 0, 29.1, , , , , 10.185, , , , , , , 
HARDGE, NB, 1, 05R525, NB, 26.49, 24.76, 21.53, 1.82, 2.54, 19.14, 0, 0, 26.49, , , , , 10.596, , , , , , , 
HARDGE, NB, 1, 05R625, NB, 29.04, 27.14, 23.6, 2.05, 2.87, 20.98, 0, 0, 29.04, , , , , 11.616, , , , , , , 
HARDGE, NB, 1, 05R640, NB, 37.21, 34.78, 30.24, 2.98, 4.16, 26.88, 0, 0, 37.21, , , , , 14.884, , , , , , , 
HARDGE, NB, 1, 05RK640, S4, 18.7, 17.48, 15.2, 2.2, 3.07, 13.51, 0, 0, 18.7, , , , , 6.545, , , , , , , 
HARDGE, NB, 1, 05SM625, NB, 169.99, 158.87, 138.15, 5.05, 7.06, 122.8, 0, 0, 169.99, , , , , 67.996, , , , , , , 
HARDGE, NB, 1, 05SR525, NB, 147.27, 137.64, 119.69, 3.2, 4.47, 106.39, 0, 0, 147.27, , , , , 58.908, , , , , , , 
HARDGE, NB, 1, 06B19, GA, 126.59, 118.31, 102.88, 4.56, 6.38, 91.45, 0, 0, 126.59, , , , , 50.636, , , , , , , 
HARDGE, NB, 1, 0700, GB, 354.87, 331.65, 288.39, 17.57, 24.54, 256.35, 0, 0, 354.87, , , , , 106.461, , , , , , , 
HARDGE, NB, 1, 0700W, GB, 238.96, 223.33, 194.2, 24.68, 34.47, 278.64, 0, 0, 238.96, , , , , 71.688, , , , , , , 
HARDGE, NB, 1, 07G5050, GB, 117.88, 110.17, 95.8, 10.59, 14.79, 105.89, 0, 0, 117.88, , , , , 35.364, , , , , , , 
HARDGE, NB, 1, 07G5075, GB, 154.29, 144.2, 125.39, 16.51, 23.07, 111.46, 0, 0, 154.29, , , , , 46.287, , , , , , , 
HARDGE, NB, 1, 07S3050, GB, 97.54, 91.16, 79.27, 9.11, 12.73, 86.9, 0, 0, 97.54, , , , , 29.262, , , , , , , 
HARDGE, NB, 1, 07S3075, GB, 113.54, 106.11, 92.27, 9.75, 13.62, 102.55, 0, 0, 113.54, , , , , 34.062, , , , , , , 
HARDGE, NB, 1, 07S5050, GB, 135.78, 126.9, 110.35, 10.77, 15.05, 98.09, 0, 0, 135.78, , , , , 40.734, , , , , , , 
HARDGE, NB, 1, 07S5100, GB, 169.72, 158.62, 137.93, 13.57, 18.96, 122.6, 0, 0, 169.72, , , , , 50.916, , , , , , , 
HARDGE, NB, 1, 07S6075, GB, 177.81, 166.18, 144.5, 18.02, 25.17, 162.7, 0, 0, 177.81, , , , , 53.343, , , , , , , 
HARDGE, NB, 1, 07SC5075, GB, 152.74, 142.75, 124.13, 9.33, 13.03, 110.34, 0, 0, 152.74, , , , , 45.822, , , , , , , 
HARDGE, NB, 1, 08K32, AA, 114.83, 107.32, 93.32, 7.99, 11.17, 82.95, 0, 0, 114.83, , , , , 45.932, , , 27.16, , , , 
HARDGE, NB, 1, 08KK20, AA, 0, 0, 0, 2.24, 3.13, 0, 0, 0, 0, , , , , 0.0, , , , , , , 
HARDGE, NB, 1, 08MGSP30P, AA, 46.28, 43.25, 37.61, 2.63, 3.67, 33.43, 0, 0, 46.28, , , , , 18.512, , , , , , , 
HARDGE, NB, 1, 08PC, AA, 136.67, 127.73, 111.07, 8.69, 12.14, 98.73, 0, 0, 136.67, , , , , 54.668, , , , , , , 
HARDGE, NB, 1, 08SP, AA, 92.59, 86.53, 75.24, 1.06, 1.48, 66.88, 0, 0, 92.59, , , , , 37.036, , , , , , , 
HARDGE, NB, 1, 08WDB, AA, 120.17, 112.31, 97.66, 1.54, 2.15, 86.81, 0, 0, 120.17, , , , , 48.068, , , , , , , 
HARDGE, NB, 1, 08WDBS, AA, 120.17, 112.31, 97.66, 1.8, 2.51, 86.81, 0, 0, 120.17, , , , , 48.068, , , , , , , 
HARDGE, NB, 1, 08WDGSB50, AA, 34.35, 32.1, 27.91, 3.51, 4.91, 24.81, 0, 0, 34.35, , , , , 13.740, , , , , , , 
HARDGE, NB, 1, 08WDK50U, S8, 0, 0, 0, 2.01, 2.81, 0, 0, 0, 0, , , , , 0.0, , , , , , , 
HARDGE, NB, 1, 09405, AM, 82.75, 77.34, 67.25, 4.22, 5.89, 99.85, 0, 0, 82.75, , , , , 33.100, , , , , , , 
HARDGE, NB, 1, 09409D, AM, 113.27, 105.86, 92.05, 4.98, 6.95, 125.71, 0, 0, 113.27, , , , , 45.308, , , , , , , 
HARDGE, NB, 1, 09410, AN, 169.94, 158.82, 138.1, 12.24, 17.11, 204.99, 0, 0, 169.94, , , , , 67.976, , , , , , , 36
HARDGE, NB, 1, 09415D, AM, 126.04, 117.79, 102.43, 5.49, 7.68, 137.05, 0, 0, 126.04, , , , , 50.416, , , , , , , 
HARDGE, NB, 1, 09423, AM, 98.57, 92.12, 80.1, 6.47, 9.04, 125.49, 0, 0, 98.57, , , , , 39.428, , , , , , , 
HARDGE, NB, 1, 09427, AM, 125.79, 117.56, 102.23, 6.53, 9.12, 153.19, 0, 0, 125.79, , , , , 50.316, , , , , , , 
HARDGE, NB, 1, 09527, AM, 173.93, 162.55, 141.35, 7.23, 10.1, 219.21, 0, 0, 173.93, , , , , 69.572, , , , , , , 
HARDGE, NB, 1, 09610, AM, 153.07, 143.06, 124.4, 6.8, 9.5, 258.57, 0, 0, 153.07, , , , , 61.228, , , , , , , 
HARDGE, NB, 1, 09614, AM, 171.84, 160.6, 139.65, 9.78, 13.66, 234.08, 0, 0, 171.84, , , , , 68.736, , , , , , , 
HARDGE, NB, 1, 09K416, S4, 103.72, 96.93, 84.29, 4.49, 6.27, 108.02, 0, 0, 103.72, , , , , 36.3020, , , 11.13, , , , 
HARDGE, NB, 1, 100M08, AE, 284.21, 265.62, 230.97, 19.61, 27.39, 205.31, 0, 0, 284.21, , , , , 113.684, , , , , , , 
HARDGE, NB, 1, 100M10, AE, 348.64, 325.83, 283.33, 28.63, 39.99, 251.85, 0, 0, 348.64, , , , , 139.456, , , , , , , 
HARDGE, NB, 1, 100M12, AE, 720.02, 672.92, 585.15, 80.06, 111.85, 520.13, 0, 0, 720.02, , , , , 288.008, , , , , , , 
HARDGE, NB, 1, 1010, AB, 42.64, 39.85, 34.65, 4.7, 6.57, 30.8, 0, 0, 42.64, , , , , 17.056, , , , , , , 
HARDGE, NB, 1, 10M10, AB, 49.61, 46.36, 40.31, 5.76, 8.05, 35.83, 0, 0, 49.61, , , , , 19.844, , , 16.44, , , , 
HARDGE, NB, 1, 10M10A, AB, 64.68, 60.45, 60.45, 11.09, 15.5, 60.45, 0, 0, 64.68, , , , , 25.872, , , , , , , 
HARDGE, NB, 1, 10M10S, AB, 49.93, 46.66, 40.57, 5.29, 7.39, 36.06, 0, 0, 49.93, , , , , 19.972, , , , , , , 
HARDGE, NB, 1, 10M12, AB, 87.79, 82.05, 71.35, 9.25, 12.92, 63.42, 0, 0, 87.79, , , , , 35.116, , , 29.07, , , , 
HARDGE, NB, 1, 10M12A, AB, 108.4, 101.31, 101.31, 18.59, 25.97, 101.31, 0, 0, 108.4, , , , , 43.36, , , , , , , 
HARDGE, NB, 1, 10M12S, AB, 92.95, 86.87, 75.54, 7.35, 10.26, 67.15, 0, 0, 92.95, , , , , 37.180, , , , , , , 
HARDGE, NB, 1, 10M16, AB, 189.49, 177.09, 153.99, 21.83, 30.49, 136.88, 0, 0, 189.49, , , , , 75.796, , , , , , , 
HARDGE, NB, 1, 10M20, AB, 186.64, 174.43, 151.68, 25.24, 35.26, 134.83, 0, 0, 186.64, , , , , 74.656, , , , , , , 
HARDGE, NB, 1, 10MF10, AB, 46.4, 43.36, 37.7, 5.62, 7.85, 33.51, 0, 0, 46.4, , , , , 18.56, , , , , , , 
HARDGE, NB, 1, 11M06, AO, 138.19, 129.15, 112.3, 11.51, 16.09, 99.82, 0, 0, 138.19, , , , , 55.276, , , , , , , 
HARDGE, NB, 1, 11M12, AO, 77.26, 72.21, 62.79, 7.54, 10.53, 55.81, 0, 0, 77.26, , , , , 30.904, , , 28.09, , , , 
HARDGE, NB, 1, 12C150, NL, 34.98, 32.69, 28.43, 4.01, 5.6, 24.72, 0, 0, 34.98, , , , , 13.992, , , , , , , 
HARDGE, NB, 1, 12M30, NL, 64.18, 59.98, 52.16, 8.53, 11.92, 45.36, 0, 0, 64.18, , , , , 25.672, , , , , , , 
HARDGE, NB, 1, 12M40, NL, 74.89, 69.99, 60.86, 10.22, 14.28, 52.92, 0, 0, 74.89, , , , , 29.956, , , , , , , 
HARDGE, NB, 1, 1320B, NL, 205.28, 191.85, 166.83, 27.89, 38.96, 145.07, 0, 0, 205.28, , , , , 82.112, , , , , , , 
HARDGE, NB, 1, 1422, AC, 86.38, 80.73, 70.2, 4.47, 6.25, 62.4, 0, 0, 86.38, , , , , 30.2330, , , 18.15, , , , 
HARDGE, NB, 1, 1425, AC, 99.19, 92.7, 80.61, 6.37, 8.91, 71.65, 0, 0, 99.19, , , , , 34.7165, , , , , , , 
HARDGE, NB, 1, 1432, AC, 118.38, 110.64, 96.21, 7.6, 10.61, 85.52, 0, 0, 118.38, , , , , 41.4330, , , , , , , 
HARDGE, NB, 1, 1440, AC, 127.76, 119.4, 103.83, 8.32, 11.62, 92.29, 0, 0, 127.76, , , , , 44.7160, , , 23.43, , , , 
HARDGE, NB, 1, 1450, AC, 144.44, 134.99, 117.38, 10.91, 15.24, 104.34, 0, 0, 144.44, , , , , 50.5540, , , , , , , 46.76
HARDGE, NB, 1, 1475, AC, 208.23, 194.61, 169.23, 12.56, 17.54, 150.43, 0, 0, 208.23, , , , , 72.8805, , , , , , , 
HARDGE, NB, 1, 14S22, AC, 172.71, 161.41, 140.36, 8.21, 11.48, 124.76, 0, 0, 172.71, , , , , 60.4485, , , , , , , 
HARDGE, NB, 1, 14S25, AC, 197.43, 184.51, 160.44, 11.12, 15.54, 142.61, 0, 0, 197.43, , , , , 69.1005, , , , , , , 
HARDGE, NB, 1, 14S32, AC, 234.44, 219.1, 190.52, 13.5, 18.86, 169.35, 0, 0, 234.44, , , , , 82.0540, , , , , , , 
HARDGE, NB, 1, 14S50, AC, 286.89, 268.12, 233.15, 19.44, 27.16, 207.24, 0, 0, 286.89, , , , , 100.4115, , , , , , , 
HARDGE, NB, 1, 1505, FC, 19.9, 18.6, 16.17, 0.8, 1.12, 14.37, 0, 0, 19.9, , , , , 7.96, , , , , , , 
HARDGE, NB, 1, 1506, FC, 22.81, 21.32, 18.54, 1.11, 1.55, 16.48, 0, 0, 22.81, , , , , 9.124, , , , , , , 
HARDGE, NB, 1, 1507, FC, 29.46, 27.53, 23.94, 1.55, 2.16, 21.28, 0, 0, 29.46, , , , , 11.784, , , , , , , 
HARDGE, NB, 1, 1508, FC, 37.6, 35.14, 30.56, 1.96, 2.74, 27.16, 0, 0, 37.6, , , , , 15.04, , , , , , , 
HARDGE, NB, 1, 1512, FC, 24.2, 22.62, 19.67, 1.47, 2.06, 17.48, 0, 0, 24.2, , , , , 9.68, , , , , , , 
HARDGE, NB, 1, 1514, FC, 21.9, 20.47, 17.8, 1.49, 2.08, 15.82, 0, 0, 21.9, , , , , 8.76, , , , , , , 
HARDGE, NB, 1, 16FA10080, FB, 208.76, 195.1, 169.65, 5.26, 7.35, 181.89, 0, 0, 208.76, , , , , 83.504, , , , , , , 
HARDGE, NB, 1, 16FA10115, FB, 244.2, 228.22, 198.45, 10.74, 15.01, 218.4, 0, 0, 244.2, , , , , 97.68, , , , , , , 
HARDGE, NB, 1, 16FC10120, FB, 192.43, 179.84, 156.38, 7, 9.78, 159.79, 0, 0, 192.43, , , , , 76.972, , , , , , , 
HARDGE, NB, 1, 16FC10140, FB, 229.71, 214.68, 186.68, 7.44, 10.39, 194.86, 0, 0, 229.71, , , , , 91.884, , , , , , , 
HARDGE, NB, 1, 16FH10060, FB, 137.98, 128.95, 112.13, 5.67, 7.92, 120.98, 0, 0, 137.98, , , , , 55.192, , , , , , , 
HARDGE, NB, 1, 17AB1425C, SA, 1115.29, 1042.33, 906.37, 78.95, 110.29, 776.36, 0, 0, 1115.29, , , , , 446.116, , , , , , , 
HARDGE, NB, 1, 17ACB1450, SA, 391.55, 365.93, 318.2, 49.05, 68.53, 543.24, 0, 0, 391.55, , , , , 156.620, , , , , , , 
HARDGE, NB, 1, 17ASCBS1050, SA, 169.49, 158.4, 137.74, 29.42, 41.11, 304.82, 0, 0, 169.49, , , , , 67.796, , , , , , , 
HARDGE, NB, 1, 17ASCTQ0865, QZ, 63.32, 59.18, 51.46, 10.87, 15.18, 95.82, 0, 0, 63.32, , , , , 25.328, , , , , , , 
HARDGE, NB, 1, 17BBK14100U, S8, 0, 0, 0, 2.89, 4.03, 0, 0, 0, 0, , , , , 0.0, , , , , , , 
HARDGE, NB, 1, 17BC14050, SA, 187.54, 175.27, 152.41, 37.43, 52.29, 233.54, 0, 0, 187.54, , , , , 75.016, , , , , , , 
HARDGE, NB, 1, 17BC14065, SA, 221.71, 207.21, 180.18, 47.77, 66.73, 293.45, 0, 0, 221.71, , , , , 88.684, , , , , , , 
HARDGE, NB, 1, 17BQ14050, QZ, 43.21, 40.38, 35.11, 8.98, 12.55, 50.61, 0, 0, 43.21, , , , , 17.284, , , , , , , 
HARDGE, NB, 1, 17BSWK1025U, S8, 0, 0, 0, 3.87, 5.41, 0, 0, 0, 0, , , , , 0.0, , , , , , , 
HARDGE, NB, 1, 17BSWK1035U, S8, 0, 0, 0, 2.87, 4.01, 0, 0, 0, 0, , , , , 0.0, , , , , , , 
HARDGE, NB, 1, 17DHQN1250, QZ, 75.98, 71.01, 61.75, 15.32, 21.41, 65.8, 0, 0, 75.98, , , , , 30.392, , , , , , , 
HARDGE, NB, 1, 17DHRN1250, S1, 20.46, 19.12, 16.63, 2.04, 2.85, 23.76, 0, 0, 20.46, , , , , 8.184, , , , , , , 
HARDGE, NB, 1, 17DHTN1250, S1, 40.94, 38.26, 33.27, 4.04, 5.64, 32.09, 0, 0, 40.94, , , , , 16.376, , , , , , , 
HARDGE, NB, 1, 17EBC16225, SA, 134.96, 126.13, 109.68, 27.4, 38.28, 275.05, 0, 0, 134.96, , , , , 53.984, , , , , , , 
HARDGE, NB, 1, 17ECC14075, SA, 241.49, 225.69, 196.25, 36.21, 50.59, 219.44, 0, 0, 241.49, , , , , 96.596, , , , , , , 
HARDGE, NB, 1, 17ECC14150, SA, 226.4, 211.59, 183.99, 35.24, 49.23, 206.21, 0, 0, 226.4, , , , , 90.56, , , , , , , 
HARDGE, NB, 1, 17ECQ14075, QZ, 55.51, 51.88, 45.11, 7.19, 10.05, 57.05, 0, 0, 55.51, , , , , 22.204, , , , , , , 
HARDGE, NB, 1, 17ECQ14125, QZ, 86.73, 81.06, 70.49, 11.29, 15.77, 86.2, 0, 0, 86.73, , , , , 34.692, , , , , , , 
HARDGE, NB, 1, 17ECQ16075, QZ, 72.86, 68.09, 59.21, 10.14, 14.16, 63.29, 0, 0, 72.86, , , , , 29.144, , , , , , , 
HARDGE, NB, 1, 17ECQ16150, QZ, 124.91, 116.74, 101.51, 16.64, 23.25, 108.71, 0, 0, 124.91, , , , , 49.964, , , , , , , 
HARDGE, NB, 1, 17EHC14280, SA, 198.99, 185.97, 161.71, 27.16, 37.94, 220.83, 0, 0, 198.99, , , , , 79.596, , , , , , , 
HARDGE, NB, 1, 17EHC14300, SA, 210.94, 197.14, 171.43, 28.8, 40.24, 225.99, 0, 0, 210.94, , , , , 84.376, , , , , , , 
HARDGE, NB, 1, 17GBB14050SB, SA, 0, 0, 0, 23.38, 32.66, 0, 0, 0, 0, , , , , 0.0, , , , , , , 
HARDGE, NB, 1, 17GBB14075U, SA, 0, 0, 0, 26.35, 36.81, 0, 0, 0, 0, , , , , 0.0, , , , , , , 
HARDGE, NB, 1, 17GBB14085, SA, 163.24, 152.56, 132.66, 33.22, 46.41, 214.73, 0, 0, 163.24, , , , , 65.296, , , 64.65, , , , 
HARDGE, NB, 1, 17GBB14100, SA, 154.41, 144.31, 125.49, 39.6, 55.33, 210.79, 0, 0, 154.41, , , , , 61.764, , , 55.61, , , , 
HARDGE, NB, 1, 17GBB14125U, SA, 0, 0, 0, 40.44, 56.5, 0, 0, 0, 0, , , , , 0.0, , , , , , , 
HARDGE, NB, 1, 17GBB14150, SA, 139.47, 130.35, 113.35, 31.37, 43.82, 265.18, 0, 0, 139.47, , , , , 55.788, , , 52.18, , , , 
HARDGE, NB, 1, 17GBBQ14075U, QZ, 0, 0, 0, 5.88, 8.22, 0, 0, 0, 0, , , , , 0.0, , , , , , , 
HARDGE, NB, 1, 17GBBQ14100U, QZ, 0, 0, 0, 7.05, 9.84, 0, 0, 0, 0, , , , , 0.0, , , , , , , 
HARDGE, NB, 1, 17GBBQ14125, QZ, 50.66, 47.35, 41.17, 10.56, 14.76, 74.3, 0, 0, 50.66, , , , , 20.264, , , 17.74, , , , 
HARDGE, NB, 1, 17GBBQ14125U, QZ, 0, 0, 0, 8.18, 11.42, 0, 0, 0, 0, , , , , 0.0, , , , , , , 
HARDGE, NB, 1, 17GBBQ14150U, QZ, 0, 0, 0, 10.3, 14.39, 0, 0, 0, 0, , , , , 0.0, , , , , , , 
HARDGE, NB, 1, 17GBC12075, SA, 107.39, 100.36, 87.27, 23.89, 33.37, 138.01, 0, 0, 107.39, , , , , 42.956, , , , , , , 
HARDGE, NB, 1, 17GBC14065, SA, 279.48, 261.2, 227.13, 57.01, 79.64, 455.39, 0, 0, 279.48, , , , , 111.792, , , , , , , 104.48
HARDGE, NB, 1, 17GBC14075, SA, 155.61, 145.43, 126.46, 32, 44.71, 197.34, 0, 0, 155.61, , , , , 62.244, , , , , , , 55.41
HARDGE, NB, 1, 17GBC14200, SA, 226.9, 212.06, 184.4, 45.2, 63.14, 421.99, 0, 0, 226.9, , , , , 90.76, , , , , , , 84.83
HARDGE, NB, 1, 17GBH14065, S1, 12.5, 11.68, 10.16, 1.07, 1.49, 17.5, 0, 0, 12.5, , , , , 5.00, , , , , , , 
HARDGE, NB, 1, 17GBH14075, S1, 12.83, 11.99, 10.43, 1.23, 1.72, 20.78, 0, 0, 12.83, , , , , 5.132, , , , , , , 
HARDGE, NB, 1, 17GBH14085, S1, 14.76, 13.79, 11.99, 1.51, 2.11, 20.66, 0, 0, 14.76, , , , , 5.904, , , , , , , 
HARDGE, NB, 1, 17GBH14100, S1, 15.96, 14.92, 12.97, 1.68, 2.35, 24.04, 0, 0, 15.96, , , , , 6.384, , , , , , , 
HARDGE, NB, 1, 17GBQ12100, QZ, 32.8, 30.65, 26.65, 6.65, 9.29, 46.84, 0, 0, 32.8, , , , , 13.12, , , , , , , 
HARDGE, NB, 1, 17GBQ14065, QZ, 64.37, 60.16, 52.31, 12.89, 18.01, 95.11, 0, 0, 64.37, , , , , 25.748, , , , , , , 24.07
HARDGE, NB, 1, 17GBQ14075, QZ, 71.65, 66.96, 58.23, 12.1, 16.9, 93.12, 0, 0, 71.65, , , , , 28.660, , , , , , , 26.79
HARDGE, NB, 1, 17GBQ14085, QZ, 82.75, 77.34, 67.25, 13.6, 19, 90.22, 0, 0, 82.75, , , , , 33.100, , , , , , , 30.94
HARDGE, NB, 1, 17GBQ14125, QZ, 69.73, 65.17, 56.67, 12.94, 18.07, 117.89, 0, 0, 69.73, , , , , 27.892, , , , , , , 26.07
HARDGE, NB, 1, 17GBQ14150, QZ, 70.96, 66.32, 57.67, 12.85, 17.96, 127.5, 0, 0, 70.96, , , , , 28.384, , , , , , , 26.53
